shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,bad_start,team
92,0,0,81,181,3,0,2003-04,0,2,3.65,AHL,0,11,0,0,1,0,.880,25,0,0,0,0,Bridgeport Sound Tigers
239,0,0,223,435,7,0,2005-06,0,3,2.21,AHL,0,16,0,0,4,0,.933,27,0,0,0,0,Bridgeport Sound Tigers
