year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2009-10,15,5,33,6,0,QMAAA,30,Lac St-Louis Lions,11
2010-11,16,3,22,5,0,Telus Cup,7,Lac St-Louis Lions,8
2010-11,16,14,72,24,0,QMAAA,35,Lac St-Louis Lions,38
2010-11,16,2,10,6,0,WHC-17,6,Canada Qu\xc3\xa9bec U17,8
2011-12,17,11,84,16,0,USHL,53,Dubuque Fighting Saints,27
2011-12,17,0,2,0,0,Hlinka Memor,5,Canada U18,0
2012-13,18,8,78,17,15,NCAA,36,Boston College,25
2013-14,19,3,49,18,18,NCAA,38,Boston College,21
2014-15,20,0,8,2,1,AHL,5,San Antonio Rampage,2
2014-15,20,3,26,22,-4,NCAA,38,Boston College,25
2015-16,21,8,30,12,14,AHL,54,Portland Pirates,20
2015-16,21,2,0,4,11,WC,10,Canada,6
