giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,78,2,19,0,0,86,18,0,2,954,NYI,0,0,[],4.7,3,14,-17,4,0,0,2000-01,0,12:14,1,39,0,12
0,NHL,48,0,20,0,0,61,20,0,0,648,BUF,0,0,[],16.4,10,10,4,10,0,0,2001-02,0,13:30,0,35,0,10
0,NHL,78,0,21,0,0,110,28,0,2,1099,BUF,0,0,[],12.7,12,14,-8,14,0,0,2002-03,0,14:06,2,38,0,12
0,NHL,63,4,22,0,0,98,20,0,0,983,BUF,0,0,[],8.2,5,12,-7,8,0,2,2003-04,0,15:36,1,25,0,12
0,NHL,41,1,24,0,0,62,12,0,2,461,BUF,0,0,[],9.7,6,6,-1,6,0,0,2005-06,0,11:14,0,33,0,4
0,NHL,76,4,25,0,0,150,37,0,2,1061,VAN,0,0,[],15.3,14,14,5,23,0,0,2006-07,0,13:58,9,42,0,12
25,NHL,79,2,26,24,250,167,37,76,2,1247,VAN,39,33.3,[],9.6,9,21,9,16,12,0,2007-08,45,15:47,7,60,0,19
18,NHL,69,1,27,16,153,99,19,86,1,1015,VAN,25,50.0,[],10.1,10,9,0,10,16,0,2008-09,35,14:43,0,43,0,8
7,NHL,74,3,28,1,205,121,23,113,1,996,PHX,21,0.0,[],9.9,11,11,13,12,0,0,2009-10,29,13:27,1,39,0,10
14,NHL,76,6,29,14,215,126,31,143,2,1178,PHX,21,30.0,[],14.3,16,13,11,18,6,0,2010-11,48,15:30,2,27,0,11
8,NHL,73,1,30,5,181,111,19,137,1,899,PHX,14,54.5,[],8.1,9,10,-4,9,6,0,2011-12,20,12:19,0,23,0,9
10,NHL,0,0,31,6,93,56,11,85,1,629,NYR,11,40.0,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-50'}]",10.7,5,5,5,6,4,0,2012-13,28,13:06,1,6,0,4
4,NHL,56,1,32,6,94,52,5,70,0,648,TOT,12,53.8,[],7.7,3,1,-24,4,7,0,2013-14,28,11:35,1,20,0,1
1,NHL,22,0,32,6,38,22,1,24,0,278,NYR,5,40.0,[],0.0,0,1,-9,0,4,0,2013-14,16,12:39,0,10,0,1
3,NHL,34,1,32,0,56,30,4,46,0,370,PIT,7,100.0,[],13.3,3,0,-15,4,3,0,2013-14,12,10:53,1,10,0,0
