pim,team,assists,plus_minus,points,league,games_played,year,age,goals
60,New York Apple Core,10,0,16,EJHL,45,2005-06,17,6
32,RPI (Rensselaer Polytech. Inst.),1,-2,2,NCAA,23,2006-07,18,1
47,RPI (Rensselaer Polytech. Inst.),3,5,5,NCAA,32,2007-08,19,2
108,RPI (Rensselaer Polytech. Inst.),2,-4,5,NCAA,35,2008-09,20,3
10,Bakersfield Condors,0,-2,0,ECHL,3,2009-10,21,0
51,RPI (Rensselaer Polytech. Inst.),6,-1,7,NCAA,39,2009-10,21,1
50,Bakersfield Condors,14,20,16,ECHL,68,2010-11,22,2
91,Bakersfield Condors,11,-3,16,ECHL,60,2011-12,23,5
67,Bakersfield Condors,17,-18,21,ECHL,71,2012-13,24,4
4,Oklahoma City Barons,1,0,1,AHL,3,2013-14,25,0
70,Bakersfield Condors,11,15,22,ECHL,67,2013-14,25,11
2,South Carolina Stingrays,0,0,0,ECHL,3,2014-15,26,0
58,Hershey Bears,6,8,7,AHL,58,2014-15,26,1
59,Hershey Bears,14,10,20,AHL,74,2015-16,27,6
44,Rochester Americans,16,0,17,AHL,52,2016-17,28,1
