average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
21:11,0,83,11,2,0,NHL,33,28,0,52,15,281,0,24,0,10,1,18,0,2002-03,DET,36,0,47,0,12.8,1694,80,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2003.html#byng', 'name': 'Byng-34'}, {'link': '/awards/voting-2003.html#hart', 'name': 'Hart-9'}, {'link': '/awards/voting-2003.html#selke', 'name': 'Selke-8'}]"
21:05,0,65,6,2,0,NHL,34,17,0,42,-5,268,0,20,0,9,0,17,0,2003-04,MDA,31,0,34,0,11.6,1686,80,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-12'}, {'link': '/awards/voting-2004.html#selke', 'name': 'Selke-19'}]"
21:02,0,44,2,1,0,NHL,36,17,0,66,-2,160,0,8,0,3,1,14,0,2005-06,TOT,12,0,32,0,7.5,1409,67,[]
20:17,0,1,0,0,0,NHL,36,0,0,2,-1,18,0,0,0,0,0,1,0,2005-06,MDA,0,0,1,0,0.0,101,5,[]
21:06,0,43,2,1,0,NHL,36,17,0,64,-1,142,0,8,0,3,1,13,0,2005-06,CBJ,12,0,31,0,8.5,1308,62,[]
19:56,0,42,2,2,0,NHL,37,11,0,56,-7,163,0,9,0,7,2,11,0,2006-07,CBJ,18,0,24,0,11.0,1455,73,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-32'}]"
17:40,245,41,2,0,22,NHL,38,15,561,38,-5,128,55.5,5,449,6,4,11,37,2007-08,TOT,11,41,30,44,8.6,1202,68,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-65'}]"
17:28,175,28,1,0,15,NHL,38,12,372,30,-3,94,54.4,4,312,5,2,5,21,2007-08,CBJ,9,35,19,33,9.6,873,50,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-65'}]"
18:16,70,13,1,0,7,NHL,38,3,189,8,-2,34,58.0,1,137,1,2,6,16,2007-08,WSH,2,6,11,11,5.9,329,18,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-65'}]"
16:31,201,33,2,0,25,NHL,39,11,368,50,4,118,56.2,9,287,2,0,11,31,2008-09,WSH,11,28,22,47,9.3,859,52,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-64'}]"
