pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Dynamo Minsk,1,0,7,USSR-2,15,1985-86,16,6
12,CSKA Moscow,6,0,12,USSR,29,1986-87,17,6
8,Soviet Union,0,0,0,WJC-A,6,1986-87,17,0
20,CSKA Moscow,9,0,16,USSR,48,1987-88,18,7
0,Soviet Union,7,0,12,WJC-A,7,1987-88,18,5
35,CSKA Moscow,8,0,17,USSR,44,1988-89,19,9
4,Soviet Union,8,0,12,WJC-A,7,1988-89,19,4
10,Soviet Union,3,0,9,WEC-A,10,1988-89,19,6
22,CSKA Moscow,10,0,29,USSR,48,1989-90,20,19
2,CSKA Moscow,0,0,0,Fr-Tour,1,1989-90,20,0
11,CSKA Moscow,2,0,4,Super-S,5,1989-90,20,2
10,Soviet Union,2,0,6,WEC-A,10,1989-90,20,4
6,Soviet Union,2,0,4,Can-Cup,5,1991-92,22,2
2,Russia,3,0,6,W-Cup,5,1996-97,27,3
8,Russia,5,0,6,Olympics,6,1997-98,28,1
4,Russia,2,3,4,Olympics,6,2001-02,32,2
8,Russia,7,10,12,WC-A,9,2007-08,38,5
47,Metallurg Magnitogorsk,20,0,29,KHL,50,2009-10,40,9
6,Russia,4,2,4,Olympics,4,2009-10,40,0
12,Russia,4,5,6,WC-A,9,2009-10,40,2
40,Metallurg Magnitogorsk,16,0,23,KHL,48,2010-11,41,7
36,Metallurg Magnitogorsk,16,0,22,KHL,43,2011-12,42,6
