power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,1,0,0,NHL,1986-87,20,0,NYR,,0,0,0,0,1,,,0.0,0
0,19,6,0,NHL,1988-89,22,1,PHI,,5,28,-1,1,21,,,4.8,0
0,7,0,0,NHL,1993-94,27,0,DET,,0,4,-1,0,3,,,0.0,0
0,0,4,0,NHL,1995-96,29,0,FLA,,4,10,8,0,15,,,0.0,0
0,5,0,0,NHL,1996-97,30,0,FLA,,0,6,-3,0,7,,,0.0,0
