assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Truro Bearcats,0,1931-32,5,1,0,20,0,NSSHL
0,Charlottetown Abbies,0,1932-33,2,0,2,21,0,MSHL
0,Charlottetown Abbies,1,1933-34,3,1,0,22,0,MSHL
0,Halifax Wolverines,5,1934-35,6,5,6,23,0,Big-3
2,Halifax Wolverines,12,1934-35,8,14,4,23,0,Al-Cup
1,Detroit Olympics,1,1935-36,6,2,0,24,0,IHL
1,Pittsburgh Hornets,1,1936-37,5,2,2,25,0,IAHL
0,Pittsburgh Hornets,0,1937-38,2,0,0,26,0,IAHL
3,Providence Reds,1,1938-39,5,4,0,27,0,IAHL
1,Indianapolis Capitols,0,1939-40,5,1,0,28,0,IAHL
1,Omaha Knights,1,1941-42,3,2,0,30,0,AHA
