assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,Truro Bearcats,6,1931-32,16,9,25,20,0,NSSHL
1,Charlottetown Abbies,5,1932-33,25,6,27,21,0,MSHL
8,Charlottetown Abbies,6,1933-34,23,14,16,22,0,MSHL
3,Halifax Wolverines,6,1934-35,20,9,14,23,0,MSHL
0,Halifax Wolverines,1,1934-35,4,1,0,23,0,Big-3
19,Detroit Olympics,7,1935-36,47,26,10,24,0,IHL
7,Pittsburgh Hornets,9,1936-37,47,16,27,25,0,IAHL
5,Pittsburgh Hornets,3,1937-38,14,8,8,26,0,IAHL
22,Providence Reds,16,1938-39,51,38,7,27,0,IAHL
27,Indianapolis Capitols,27,1939-40,54,54,19,28,0,IAHL
29,Omaha Knights,23,1940-41,47,52,19,29,0,AHA
23,Omaha Knights,19,1941-42,44,42,4,30,0,AHA
2,St. Louis Flyers,0,1944-45,21,2,8,33,0,AHL
