pim,team,assists,plus_minus,points,league,games_played,year,age,goals
44,Quesnel Midget AA Thunder,26,0,44,Minor-BC,40,2001-02,15,18
0,Quesnel Millionaires,0,0,0,BCHL,7,2001-02,15,0
0,Tri-City Americans,0,0,0,WHL,3,2001-02,15,0
26,Tri-City Americans,8,-1,11,WHL,55,2002-03,16,3
34,Tri-City Americans,9,5,10,WHL,54,2003-04,17,1
30,2 Teams,15,1,20,WHL,65,2004-05,18,5
20,Tri-City Americans,11,-6,14,WHL,33,2004-05,18,3
10,Vancouver Giants,4,7,6,WHL,32,2004-05,18,2
35,Vancouver Giants,6,6,7,WHL,67,2005-06,19,1
80,Vancouver Giants,16,35,21,WHL,70,2006-07,20,5
64,Portland Pirates,11,-4,14,AHL,74,2007-08,21,3
31,Iowa Chops,7,-3,7,AHL,34,2008-09,22,0
27,2 Teams,5,2,5,AHL,28,2009-10,23,0
19,San Antonio Rampage,1,-1,1,AHL,17,2009-10,23,0
8,Toronto Marlies,4,3,4,AHL,11,2009-10,23,0
56,3 Teams,13,-12,16,AHL,53,2010-11,24,3
41,Syracuse Crunch,9,-10,12,AHL,32,2010-11,24,3
15,Hamilton Bulldogs,4,0,4,AHL,16,2010-11,24,0
0,Chicago Wolves,0,-2,0,AHL,5,2010-11,24,0
50,St. John\'s IceCaps,15,8,18,AHL,52,2011-12,25,3
50,Thomas Sabo Ice Tigers Nurnberg,8,0,9,Germany,41,2012-13,26,1
