assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,2005-06,1,0,0,Traktor Chelyabinsk,16,0,0,Russia-2
0,2007-08,2,0,0,Traktor Chelyabinsk,18,0,0,Russia
0,2008-09,3,0,0,Traktor Chelyabinsk,19,2,0,KHL
1,2009-10,7,1,0,Rochester Americans,20,0,-2,AHL
