assists,year,games_played,points,goals,team,age,pim,plus_minus,league
37,1984-85,30,50,13,Rossland Jr. Warriors,15,0,0,KIJHL
73,1985-86,41,126,53,Rossland Jr. Warriors,16,0,0,KIJHL
80,1986-87,40,135,55,Rossland Jr. Warriors,17,0,0,KIJHL
85,1987-88,47,124,39,Vernon Lakers,18,50,0,BCJHL
22,1988-89,38,39,17,Northern Michigan U.,19,22,0,WCHA
24,1989-90,36,37,13,Northern Michigan U.,20,42,0,WCHA
36,1990-91,44,58,22,Northern Michigan U.,21,89,0,WCHA
41,1991-92,38,80,39,Northern Michigan U.,22,46,0,WCHA
0,1993-94,1,2,2,Adirondack Red Wings,24,0,0,AHL
