year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,16,14,0,42,0,High-MN,23,Saint Thomas Academy,56
1985-86,17,15,0,27,0,High-MN,23,Saint Thomas Academy,42
1986-87,18,3,77,10,0,WCHA,43,University of Minnesota,13
1987-88,19,19,102,26,0,WCHA,42,University of Minnesota,45
1987-88,19,1,26,2,0,WJC-A,6,United States,3
1988-89,20,6,91,24,0,WCHA,43,University of Minnesota,30
1989-90,21,7,40,17,0,IHL,38,Peoria Rivermen,24
1990-91,22,8,126,34,0,IHL,78,Peoria Rivermen,42
1991-92,23,8,64,24,0,IHL,57,Peoria Rivermen,32
1992-93,24,3,104,9,0,IHL,54,Milwaukee Admirals,12
1993-94,25,1,6,6,0,ECHL,9,Johnstown Chiefs,7
1993-94,25,1,14,5,0,AHL,24,2 Teams,6
1993-94,25,1,14,3,0,AHL,20,P.E.I. Senators,4
1993-94,25,0,0,2,0,AHL,4,Hershey Bears,2
