average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,28,1,0,NHL,22,13,18,-2,79,12,0,0,3,1991-92,EDM,12,16,[],15.2,,58
,33,0,0,NHL,23,14,78,-8,130,14,1,0,4,1992-93,TOT,15,18,[],11.5,,66
,8,0,0,NHL,23,4,28,-7,44,2,0,0,2,1992-93,EDM,2,6,[],4.5,,26
,25,0,0,NHL,23,10,50,-1,86,12,1,0,2,1992-93,PHI,13,12,[],15.1,,40
,49,2,0,NHL,24,18,85,-2,182,22,6,0,3,1993-94,PHI,28,21,[],15.4,,80
,31,0,0,NHL,25,12,30,-7,134,10,3,0,6,1994-95,TOT,13,18,[],9.7,,0
,10,0,0,NHL,25,4,2,3,39,4,1,0,1,1994-95,PHI,5,5,[],12.8,,14
,21,0,0,NHL,25,8,28,-10,95,6,2,0,5,1994-95,VAN,8,13,[],8.4,,37
,20,1,0,NHL,26,13,60,-11,131,6,0,0,1,1995-96,VAN,6,14,[],4.6,,61
,4,0,0,NHL,27,1,4,-1,15,2,1,0,0,1996-97,PIT,3,1,[],20.0,,8
16:25,49,2,0,NHL,29,20,23,6,160,12,7,0,10,1998-99,EDM,19,30,[],11.9,1084,66
14:29,25,1,0,NHL,30,9,57,-12,139,9,4,0,3,1999-00,TOT,13,12,[],9.4,1029,71
13:19,17,1,0,NHL,30,6,39,-6,107,6,3,0,2,1999-00,EDM,9,8,[],8.4,772,58
19:46,8,0,0,NHL,30,3,18,-6,32,3,1,0,1,1999-00,PIT,4,4,[],12.5,257,13
14:27,23,2,0,NHL,31,10,43,-7,152,7,2,0,4,2000-01,PIT,9,14,[],5.9,1011,70
