year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1942-43,19,4,16,4,0,OHA-Jr.,3,Toronto Marlboros,8
1942-43,19,3,6,8,0,TIHL,5,Toronto CPR,11
1943-44,20,3,19,2,0,MCHL,4,Montreal Navy,5
1943-44,20,3,0,4,0,QJHL,4,Montreal Jr. Royals,7
1943-44,20,1,0,0,0,M-Cup,4,Montreal Jr. Royals,1
1944-45,21,1,0,1,0,Nfld-Sr.,1,St. John\'s Navy,2
1945-46,22,6,6,4,0,NSDHL,3,Halifax Navy,10
1945-46,22,16,36,7,0,Al-Cup,9,Halifax Navy,23
1946-47,23,4,26,2,0,EAHL,7,Boston Olympics,6
1947-48,24,2,4,0,0,QSHL,2,New York Rovers,2
1948-49,25,1,0,0,0,PCHL,1,Tacoma Rockets,1
1949-50,26,4,14,1,0,PCHL,5,Tacoma Rockets,5
1950-51,27,2,12,1,0,PCHL,6,Tacoma Rockets,3
1952-53,29,2,10,3,0,MMHL,6,Sydney Millionaires,5
1953-54,30,1,0,0,0,NOHA,4,Pembroke Lumber Kings,1
1954-55,31,0,0,0,0,NOHA,2,Pembroke Lumber Kings,0
