league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,71,0,19,216,76,0,,BRB,[],17.6,29,38,6,38,4,1977-78,,5,126,0,0
NHL,30,1,20,57,25,5,,PHI,[],8.8,4,20,16,5,0,1978-79,,1,23,1,14
NHL,80,4,21,168,79,14,,PHI,"[{'link': '/awards/voting-1980.html#AS', 'name': 'AS-8'}]",13.1,20,57,26,22,0,1979-80,,2,107,0,43
NHL,51,1,22,126,47,7,,PHI,[],13.5,15,30,9,17,1,1980-81,,1,150,0,23
NHL,79,0,23,212,92,21,,PHI,[],11.3,19,68,6,24,3,1981-82,,2,275,0,47
NHL,72,3,24,141,75,10,,EDM,[],23.4,19,42,16,33,4,1982-83,,10,181,0,32
NHL,72,2,25,105,67,6,,EDM,[],17.1,12,49,30,18,1,1983-84,,5,119,4,39
NHL,74,5,26,162,74,18,,BOS,[],15.4,19,49,22,25,1,1984-85,,5,126,0,31
NHL,64,3,27,132,81,28,,BOS,[],17.4,15,58,15,23,0,1985-86,,8,97,0,30
NHL,64,3,28,94,49,4,,BOS,[],16.0,12,34,15,15,0,1986-87,,3,126,0,30
NHL,77,5,29,150,74,12,,BOS,"[{'link': '/awards/voting-1988.html#selke', 'name': 'Selke-15'}]",19.3,22,45,36,29,0,1987-88,,7,167,2,31
NHL,78,2,30,159,72,19,,BOS,[],17.0,13,45,15,27,1,1988-89,,13,164,3,23
NHL,61,0,31,79,36,7,,TOT,[],13.9,9,25,5,11,0,1989-90,,2,96,0,18
NHL,32,0,31,47,22,4,,BOS,[],12.8,5,16,12,6,0,1989-90,,1,66,0,12
NHL,29,0,31,32,14,3,,PHI,[],15.6,4,9,-7,5,0,1989-90,,1,30,0,6
NHL,56,0,32,49,36,1,,EDM,[],14.3,4,29,15,7,1,1990-91,,2,94,0,28
NHL,2,0,33,0,0,0,,TOR,[],0,0,0,-2,0,0,1991-92,,0,2,0,0
