pim,team,assists,plus_minus,points,league,games_played,year,age,goals
16,Winnipeg Warriors,57,0,107,MMMHL,40,2001-02,15,50
15,Moose Jaw Warriors,17,5,28,WHL,63,2002-03,16,11
40,Moose Jaw Warriors,20,-5,38,WHL,72,2003-04,17,18
57,Moose Jaw Warriors,35,-28,61,WHL,66,2004-05,18,26
34,Moose Jaw Warriors,42,27,90,WHL,64,2005-06,19,48
0,Canada,2,7,6,WJC-A,6,2005-06,19,4
34,Omaha Ak-Sar-Ben Knights,33,-9,60,AHL,66,2006-07,20,27
4,Quad City Flames,7,-6,9,AHL,18,2007-08,21,2
2,Quad City Flames,0,1,2,AHL,5,2008-09,22,2
22,Hamilton Bulldogs,9,9,29,AHL,47,2010-11,24,20
16,Barys Astana,15,0,33,KHL,53,2011-12,25,18
10,Barys Astana,16,0,31,KHL,51,2012-13,26,15
