league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,60,1,20,77,16,2,,TOR,[],7.8,6,10,-7,6,0,1997-98,,0,6,0,8
NHL,39,1,21,76,24,4,592,TOR,[],11.8,8,15,7,9,0,1998-99,15:10,1,2,0,11
NHL,45,0,22,41,10,0,485,TOR,[],12.2,4,5,-6,5,0,1999-00,10:46,1,10,0,5
NHL,14,0,23,13,1,0,147,TOR,[],7.7,1,0,0,1,0,2000-01,10:28,0,0,0,0
NHL,82,1,24,95,16,0,935,TOR,[],6.3,5,10,10,6,1,2001-02,11:24,0,18,0,10
NHL,80,0,25,108,25,2,1105,TOT,[],8.3,6,16,1,9,0,2002-03,13:49,3,20,0,14
NHL,64,0,25,79,15,0,825,TOR,[],7.6,6,9,3,6,0,2002-03,12:54,0,16,0,9
NHL,16,0,25,29,10,2,280,SJS,[],10.3,0,7,-2,3,0,2002-03,17:29,3,4,0,5
NHL,82,4,26,146,47,4,1381,SJS,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-43'}, {'link': '/awards/voting-2004.html#selke', 'name': 'Selke-3'}]",13.7,15,27,23,20,0,2003-04,16:51,5,28,1,22
NHL,76,3,28,105,26,1,1082,SJS,[],11.4,6,14,-3,12,2,2005-06,14:14,4,30,3,10
NHL,10,0,29,4,1,0,97,LAK,[],25.0,1,0,0,1,0,2006-07,9:43,0,2,0,0
