power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
3,20,16,1,NHL,1987-88,27,5,NJD,,11,20,-9,0,46,,,10.9,2
0,7,5,0,NHL,1989-90,29,0,MNS,,5,8,-2,0,18,,,0.0,0
0,7,4,0,NHL,1991-92,31,2,WIN,,2,12,-2,0,10,,,20.0,2
