league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,13,0,21,16,7,0,,QUE,[],25.0,4,3,-1,4,0,1990-91,,0,7,0,3
NHL,39,2,22,49,18,2,,TOT,[],12.2,4,12,-22,6,0,1991-92,,2,14,0,10
NHL,36,2,22,46,15,1,,QUE,[],10.9,4,10,-21,5,0,1991-92,,1,12,0,9
NHL,3,0,22,3,3,1,,MNS,[],33.3,0,2,-1,1,0,1991-92,,1,2,0,1
NHL,11,0,24,21,4,1,,SJS,[],9.5,2,2,-1,2,0,1993-94,,0,6,0,1
NHL,8,0,25,11,1,0,,NYI,[],0.0,0,1,1,0,0,1994-95,,0,0,0,1
NHL,10,0,26,12,5,3,,CHI,[],8.3,1,4,1,1,0,1995-96,,0,2,0,1
NHL,9,0,28,11,4,1,,NYI,[],9.1,1,3,-2,1,0,1997-98,,0,2,0,2
NHL,77,4,29,125,42,5,1303,PIT,[],15.2,18,23,1,19,0,1998-99,16:55,1,22,0,18
NHL,74,2,30,82,42,7,1041,TOT,[],12.2,8,32,0,10,0,1999-00,14:04,2,14,0,25
NHL,44,1,30,50,19,2,629,PIT,[],8.0,4,15,-1,4,0,1999-00,14:18,0,10,0,13
NHL,30,1,30,32,23,5,412,MDA,[],18.8,4,17,1,6,0,1999-00,13:44,2,4,0,12
NHL,33,0,31,38,11,0,323,PIT,[],7.9,2,8,0,3,0,2000-01,9:46,1,6,0,8
NHL,37,1,32,52,24,7,523,NYI,[],13.5,5,17,2,7,0,2001-02,14:07,2,6,0,10
NHL,72,4,33,89,50,14,1077,WSH,[],13.5,9,38,-1,12,0,2002-03,14:58,3,18,1,23
NHL,66,2,34,74,31,8,928,WSH,[],12.2,3,22,-10,9,0,2003-04,14:03,6,8,0,14
