age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
29,,11.1,1,7,-1,NHL,13,0,1998-99,0,18,2,18:56,1,19,246,PIT,9
32,,50.0,2,2,-2,NHL,7,0,2001-02,1,8,4,11:14,2,2,79,NYI,6
33,,0.0,0,2,0,NHL,5,0,2002-03,0,1,0,10:36,0,2,53,WSH,2
