assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Farjestads BK Karlstad,1,1990-91,8,1,0,18,0,Sweden
4,Farjestads BK Karlstad,2,1991-92,6,6,2,19,0,Sweden
0,Farjestads BK Karlstad,1,1992-93,3,1,0,20,0,Sweden
2,Farjestads BK Karlstad,3,1994-95,4,5,0,22,0,Sweden
1,Farjestads BK Karlstad,2,1995-96,8,3,6,23,0,Sweden
0,HC Davos,0,2003-04,1,0,0,31,0,Swiss
7,Farjestads BK Karlstad,4,2004-05,15,11,8,32,0,Sweden
10,Farjestads BK Karlstad,6,2005-06,18,16,16,33,0,Sweden
5,Farjestads BK Karlstad,4,2006-07,9,9,10,34,0,Sweden
2,HC Lugano,1,2007-08,5,3,0,35,0,Swiss
