year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,17,0,0,0,0,Sweden-2,2,Arlanda HC Marsta,0
1998-99,18,0,0,0,0,Sweden-2,2,Arlanda HC Marsta,0
2000-01,20,0,2,1,0,Sweden,4,Brynas IF Gavle,1
2001-02,21,1,0,3,0,Sweden,4,Brynas IF Gavle,4
2003-04,23,3,4,10,3,AHL,9,Cincinnati Mighty Ducks,13
2004-05,24,0,0,1,0,Sweden,5,Linkopings HC,1
2005-06,25,2,2,6,0,Sweden,13,Linkopings HC,8
2006-07,26,2,16,9,0,Sweden,15,Linkopings HC,11
2007-08,27,3,4,15,0,Sweden,16,Linkopings HC,18
2008-09,28,7,2,9,0,KHL,21,Ak Bars Kazan,16
2009-10,29,5,2,7,0,Sweden,12,Linkopings HC,12
2010-11,30,0,4,3,0,KHL,11,SKA St. Petersburg,3
2011-12,31,1,2,3,0,KHL,15,SKA St. Petersburg,4
2012-13,32,7,8,10,0,KHL,15,SKA St. Petersburg,17
