league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,4,0,21,5,4,1,,LAK,[],20.0,1,3,5,1,0,1970-71,,0,2,0,2
NHL,68,2,22,78,20,11,,TOT,[],6.4,3,15,-45,5,0,1971-72,,2,41,0,4
NHL,39,1,22,55,5,2,,LAK,[],3.6,2,3,-39,2,0,1971-72,,0,35,0,1
NHL,29,1,22,23,15,9,,PHI,[],13.0,1,12,-6,3,0,1971-72,,2,6,0,3
NHL,45,1,23,45,15,7,,TOT,[],6.7,2,12,-4,3,0,1972-73,,1,22,0,5
NHL,35,1,23,27,12,6,,PHI,[],11.1,2,9,-1,3,0,1972-73,,1,10,0,3
NHL,10,0,23,18,3,1,,NYI,[],0.0,0,3,-3,0,0,1972-73,,0,12,0,2
NHL,0,0,24,114,28,10,,NYI,[],4.4,3,23,-26,5,0,1973-74,,2,100,1,12
NHL,73,4,25,115,33,16,,NYI,[],7.8,2,24,-3,9,1,1974-75,,6,59,0,8
NHL,78,2,26,167,72,34,,NYI,[],10.2,7,55,16,17,1,1975-76,,9,74,0,21
NHL,79,0,27,124,46,15,,NYI,[],8.1,8,36,14,10,1,1976-77,,1,26,0,21
NHL,74,1,28,121,28,3,,TOT,[],3.3,4,24,7,4,0,1977-78,,0,38,1,20
NHL,34,0,28,36,11,0,,NYI,[],2.8,1,10,11,1,0,1977-78,,0,8,1,9
NHL,40,1,28,85,17,3,,CLE,[],3.5,3,14,-4,3,0,1977-78,,0,30,0,11
NHL,64,1,29,89,21,5,,MNS,[],5.6,1,16,-10,5,2,1978-79,,2,65,0,11
NHL,32,0,30,49,15,6,,NYI,[],4.1,0,13,-12,2,0,1979-80,,2,26,0,7
NHL,18,1,31,16,5,1,,NYI,[],12.5,0,3,-4,2,0,1980-81,,2,25,0,2
