assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1980-81,6,0,0,Boston University Terriers,19,4,0,ECAC
7,1982-83,23,8,1,Boston University Terriers,21,36,0,ECAC
15,1983-84,34,15,0,Boston University Terriers,22,49,0,ECAC
19,1984-85,39,21,2,Boston University Terriers,23,62,0,H-East
10,1985-86,32,12,2,Fredericton Express,24,26,0,AHL
8,1986-87,46,10,2,Peoria Rivermen,25,32,0,IHL
7,1987-88,66,8,1,Maine Mariners,26,120,0,AHL
9,1988-89,65,10,1,Maine Mariners,27,49,0,AHL
17,1989-90,25,19,2,Sport Vaasa,28,34,0,Finland-2
0,1990-91,1,0,0,Solihull Barons,29,2,0,Un-Cup
