year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,16,20,110,28,0,SJHL,59,Regina Blues,48
1980-81,17,11,59,28,0,OMJHL,47,Kitchener Rangers,39
1981-82,18,25,145,50,0,OHL,59,Kitchener Rangers,75
1982-83,19,38,67,46,0,OHL,51,Kitchener Rangers,84
1983-84,20,5,22,14,0,CHL,19,Colorado Flames,19
1989-90,26,1,2,1,0,Fr-Tour,4,Calgary Flames,2
1989-90,26,1,10,3,0,WEC-A,9,Canada,4
1991-92,28,2,23,4,0,Can-Cup,8,Canada,6
1997-98,34,2,2,0,0,Olympics,6,Canada,2
2001-02,38,0,8,0,3,Olympics,6,Canada,0
