giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,65,3,19,0,0,134,38,0,5,,NYR,0,0,[],14.9,17,18,-10,20,0,0,1992-93,0,,3,79,0,13
0,NHL,76,3,20,0,0,184,56,0,6,,NYR,0,0,[],12.5,16,33,18,23,0,0,1993-94,0,,7,154,0,27
0,NHL,48,1,21,0,0,103,28,0,5,,NYR,0,0,[],12.6,11,15,-6,13,0,1,1994-95,0,,1,30,0,10
0,NHL,81,7,22,0,0,206,58,0,10,,NYR,0,0,[],11.7,15,34,5,24,0,1,1995-96,0,,8,98,0,24
0,NHL,45,0,23,0,0,110,35,0,8,,NYR,0,0,[],11.8,12,22,11,13,0,0,1996-97,0,,1,42,0,14
0,NHL,73,3,24,0,0,173,53,0,14,,NYR,0,0,[],13.3,15,30,-22,23,0,0,1997-98,0,,8,44,0,16
0,NHL,77,5,25,0,0,191,53,0,9,1570,TOT,0,0,[],12.0,16,30,2,23,0,1,1998-99,0,20:23,6,49,0,21
0,NHL,14,1,25,0,0,35,7,0,2,278,NYR,0,0,[],8.6,2,4,-6,3,0,0,1998-99,0,19:53,1,12,0,2
0,NHL,63,4,25,0,0,156,46,0,7,1292,PIT,0,0,[],12.8,14,26,8,20,0,1,1998-99,0,20:30,5,37,0,19
0,NHL,82,4,26,0,0,254,66,0,17,1876,PIT,0,0,[],10.2,15,40,-3,26,0,2,1999-00,0,22:53,9,94,3,20
0,NHL,79,9,27,0,0,307,95,0,25,1863,PIT,0,0,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2001.html#hart', 'name': 'Hart-16'}]",14.3,30,51,12,44,0,2,2000-01,0,23:35,12,96,1,25
0,NHL,67,3,28,0,0,266,76,0,14,1611,PIT,0,0,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-7'}]",12.0,23,44,2,32,0,1,2001-02,0,24:03,8,80,0,30
0,NHL,78,3,29,0,0,271,77,0,21,1783,TOT,0,0,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-2003.html#AS', 'name': 'AS-15'}]",13.7,26,40,-9,37,0,0,2002-03,0,22:51,11,70,0,19
0,NHL,54,1,29,0,0,212,64,0,21,1299,PIT,0,0,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-2003.html#AS', 'name': 'AS-15'}]",12.7,19,37,-11,27,0,0,2002-03,0,24:03,8,50,0,16
0,NHL,24,2,29,0,0,59,13,0,0,484,NYR,0,0,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-2003.html#AS', 'name': 'AS-15'}]",16.9,7,3,2,10,0,0,2002-03,0,20:09,3,20,0,3
0,NHL,78,1,30,0,0,207,45,0,9,1482,TOT,0,0,[],6.8,11,31,-9,14,0,0,2003-04,0,19:00,3,66,1,21
0,NHL,66,0,30,0,0,178,42,0,8,1295,NYR,0,0,[],7.3,10,29,-5,13,0,0,2003-04,0,19:37,3,54,1,20
0,NHL,12,1,30,0,0,29,3,0,1,187,MTL,0,0,[],3.4,1,2,-4,1,0,0,2003-04,0,15:36,0,12,0,1
0,NHL,69,5,32,0,0,206,65,0,24,1344,MTL,0,0,[],11.2,14,42,-1,23,0,0,2005-06,0,19:28,9,76,0,18
0,NHL,73,5,33,0,0,197,47,0,14,1332,MTL,0,0,[],9.1,10,29,-19,18,0,0,2006-07,0,18:15,8,78,1,14
67,NHL,82,5,34,26,393,230,84,88,30,1603,MTL,47,55.2,"[{'link': '/awards/nhl_all_star.html#2008', 'name': None}, {'link': '/awards/voting-2008.html#byng', 'name': 'Byng-35'}, {'link': '/awards/voting-2008.html#hart', 'name': 'Hart-8'}]",15.2,18,49,18,35,32,0,2007-08,39,19:33,17,70,2,17
64,NHL,78,4,35,34,396,209,65,56,21,1515,MTL,44,32.0,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-20'}]",12.4,14,39,-5,26,16,1,2008-09,20,19:26,11,74,1,17
69,NHL,77,5,36,2,325,165,49,33,10,1398,OTT,33,33.3,[],10.9,14,31,-8,18,1,0,2009-10,19,18:10,4,54,0,21
66,NHL,74,3,37,7,304,151,34,14,4,1222,TOT,38,30.0,[],10.6,10,18,-6,16,3,0,2010-11,8,16:31,6,44,0,14
50,NHL,54,3,37,4,229,123,27,10,3,879,OTT,33,33.3,[],11.4,8,13,-9,14,2,0,2010-11,5,16:16,6,28,0,10
16,NHL,20,0,37,3,75,28,7,4,1,344,PIT,5,25.0,[],7.1,2,5,3,2,1,0,2010-11,3,17:11,0,16,0,4
4,NHL,14,1,39,2,44,21,5,7,1,219,FLA,3,33.3,[],9.5,1,3,-1,2,1,0,2012-13,5,15:37,1,6,0,2
