assists,team,goals,year,games_played,points,pim,age,plus_minus,league
5,Hotchkiss School,9,1990-91,26,14,0,14,0,High-CT
16,Hotchkiss School,17,1991-92,25,33,0,15,0,High-CT
30,Hotchkiss School,48,1992-93,24,78,0,16,0,High-CT
19,Hotchkiss School,28,1993-94,24,47,0,17,0,High-CT
8,University of Michigan,11,1994-95,37,19,51,18,0,CCHA
13,University of Michigan,18,1995-96,40,31,55,19,0,CCHA
0,United States,1,1995-96,6,1,0,19,0,WJC-A
23,University of Michigan,29,1996-97,43,52,67,20,0,CCHA
17,University of Michigan,14,1997-98,31,31,62,21,0,CCHA
14,Portland Pirates,15,1998-99,46,29,29,22,-8,AHL
21,Portland Pirates,22,1999-00,77,43,51,23,14,AHL
17,2 Teams,23,2000-01,51,40,76,24,-5,AHL
13,Portland Pirates,21,2000-01,40,34,58,24,-6,AHL
4,Philadelphia Phantoms,2,2000-01,11,6,18,24,1,AHL
16,Hershey Bears,18,2001-02,61,34,68,25,-6,AHL
38,Providence Bruins,34,2002-03,77,72,146,26,7,AHL
26,Providence Bruins,18,2003-04,71,44,108,27,12,AHL
7,DEG Metro Stars Dusseldorf,13,2004-05,44,20,96,28,0,Germany
