assists,team,goals,year,games_played,points,pim,age,plus_minus,league
21,Dukla Trencin Jr.,30,1996-97,45,51,30,15,0,Slovak-Jr.
38,Dukla Trencin Jr.,11,1997-98,39,49,44,16,0,Slovak-Jr.
14,Portland Winter Hawks,7,1998-99,70,21,66,17,-23,WHL
0,Slovakia,2,1998-99,7,2,14,17,0,WJ18-A
29,Portland Winter Hawks,24,1999-00,60,53,58,18,0,WHL
1,Slovakia,0,1999-00,7,1,8,18,-1,WJC-A
56,Portland Winter Hawks,34,2000-01,58,90,58,19,11,WHL
3,Slovakia,1,2000-01,7,4,8,19,1,WJC-A
15,Quebec Citadelles,17,2001-02,50,32,24,20,-5,AHL
13,Hamilton Bulldogs,19,2002-03,37,32,18,21,22,AHL
22,Hamilton Bulldogs,18,2003-04,57,40,45,22,9,AHL
6,Mora IK,18,2004-05,48,24,69,23,0,Sweden
0,Slovakia,0,2004-05,2,0,0,23,0,WC-A
0,Slovakia,0,2005-06,6,0,0,24,1,Olympics
3,Slovakia,1,2005-06,7,4,6,24,3,WC-A
0,Hartford Wolf Pack,1,2007-08,5,1,2,26,-1,AHL
5,Slovakia,2,2007-08,5,7,2,26,6,WC-A
22,Dynamo Riga,22,2008-09,52,44,118,27,0,KHL
2,Slovakia,3,2008-09,6,5,4,27,-1,WC-A
20,Dynamo Riga,35,2009-10,56,55,44,28,0,KHL
1,Slovakia,0,2009-10,7,1,0,28,-2,Olympics
15,Ak Bars Kazan,16,2010-11,51,31,12,29,0,KHL
0,Slovakia,1,2010-11,6,1,2,29,-1,WC-A
0,Slovakia,0,2011-12,6,0,0,30,0,WC-A
17,2 Teams,14,2011-12,54,31,56,30,0,KHL
11,Spartak Moscow,6,2011-12,35,17,42,30,0,KHL
6,Dynamo Riga,8,2011-12,19,14,14,30,0,KHL
11,HC Lev Praha,8,2012-13,50,19,28,31,0,KHL
