bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,WHL,1,Calgary Wranglers,53,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1981-82,0,1.13,0,0
0,WHL,29,Calgary Wranglers,1404,18,6,0,0,91,0,0,0,0,14,0,0,0,0,0,1982-83,0,3.89,0,0
0,WHL,42,Calgary Wranglers,2342,19,0,0,0,175,0,0,0,0,0,0,0,0,0,0,1983-84,0,4.48,0,0
0,CWUAA,18,University of Saskatchewan,1099,20,0,0,0,59,0,0,0,2,0,0,0,0,0,0,1984-85,0,3.22,0,0
0,CWUAA,15,University of Saskatchewan,887,21,0,0,0,59,0,0,0,2,0,0,0,0,0,0,1985-86,0,3.99,0,0
0,CWUAA,18,University of Saskatchewan,996,22,0,0,0,58,0,0,0,0,0,0,0,0,0,0,1986-87,0,3.49,0,0
0,CWUAA,16,University of Saskatchewan,920,23,3,0,0,42,0,0,0,1,12,0,0,0,0,0,1987-88,0,2.74,0,0
0,AHL,19,Binghamton Whalers,938,24,9,0,0,81,0,0,2,1,5,0,0,0,0,0,1988-89,0,5.18,0,0
0,IHL,5,Indianapolis Ice,187,24,3,0,0,18,0,0,0,0,1,0,0,0,0,0,1988-89,0,5.78,0,0
0,AHL,18,Binghamton Whalers,713,25,10,0,0,58,0,0,1,0,0,0,0,0,0,0,1989-90,0,4.88,0,0
0,ECHL,8,Knoxville Cherokees,426,25,2,0,0,20,0,0,1,0,4,0,0,0,0,0,1989-90,0,2.82,0,0
0,AHL,23,Springfield Indians,1275,26,10,0,0,75,0,0,3,0,7,0,0,0,0,0,1990-91,0,3.53,0,0
