shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1931-32,9,0,,0,0,0,0,0,2,NYR,2,21,0,NHL,0,,21,4,[],0
0,1932-33,31,0,,0,0,0,0,0,7,NYR,5,22,0,NHL,0,,40,12,[],0
0,1933-34,29,0,,0,0,0,0,0,5,NYR,2,23,0,NHL,0,,0,7,[],0
0,1934-35,31,0,,0,0,0,0,0,11,NYR,3,24,0,NHL,0,,47,14,[],0
0,1935-36,40,0,,0,0,0,0,0,11,NYR,2,25,0,NHL,0,,43,13,[],0
0,1936-37,42,0,,0,0,0,0,0,12,NYR,5,26,0,NHL,0,,48,17,[],0
0,1937-38,68,0,,0,0,0,0,0,14,NYR,2,27,0,NHL,0,,48,16,[],0
0,1938-39,42,0,,0,0,0,0,0,23,NYR,0,28,0,NHL,0,,0,23,[],0
0,1939-40,26,0,,0,0,0,0,0,14,NYR,5,29,0,NHL,0,,47,19,[],0
0,1940-41,42,0,,0,0,0,0,0,16,NYR,2,30,0,NHL,0,,0,18,"[{'link': '/awards/nhl_all_star.html#1941', 'name': None}]",0
0,1941-42,22,0,,0,0,0,0,0,5,NYR,6,31,0,NHL,0,,35,11,[],0
0,1942-43,14,0,,0,0,0,0,0,14,NYR,4,32,0,NHL,0,,45,18,[],0
0,1943-44,29,0,,0,0,0,0,0,27,NYR,8,33,0,NHL,0,,50,35,[],0
0,1944-45,26,0,,0,0,0,0,0,12,NYR,7,34,0,NHL,0,,45,19,[],0
0,1945-46,14,0,,0,0,0,0,0,3,NYR,2,35,0,NHL,0,,34,5,[],0
