pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Barrie Flyers,7,0,12,OHA-Jr.,29,1953-54,18,5
41,Barrie Flyers,27,0,60,OHA-Jr.,46,1954-55,19,33
0,Cleveland Barons,0,0,0,AHL,3,1954-55,19,0
0,Cleveland Barons,0,0,1,AHL,2,1955-56,20,1
56,North Bay Trappers,18,0,38,NOHA,56,1955-56,20,20
2,Cleveland Barons,2,0,2,AHL,3,1956-57,21,0
27,North Bay Trappers,20,0,41,NOHA,56,1956-57,21,21
2,Cleveland Barons,0,0,4,AHL,6,1957-58,22,4
39,North Bay Trappers,36,0,63,NOHA,60,1957-58,22,27
39,Cleveland Barons,27,0,54,AHL,70,1958-59,23,27
50,Quebec Aces,32,0,60,AHL,72,1959-60,24,28
41,Quebec Aces,17,0,29,AHL,67,1960-61,25,12
25,Quebec Aces,12,0,23,AHL,61,1961-62,26,11
17,Seattle Totems,30,0,77,WHL,70,1962-63,27,47
18,Seattle Totems,20,0,55,WHL,66,1963-64,28,35
50,Seattle Totems,17,0,47,WHL,70,1964-65,29,30
20,Victoria Maple Leafs,39,0,81,WHL,71,1965-66,30,42
44,Victoria Maple Leafs,38,0,59,WHL,70,1966-67,31,21
72,Rochester Americans,52,0,95,AHL,72,1967-68,32,43
50,Vancouver Canucks,48,0,84,WHL,74,1968-69,33,36
21,Phoenix Roadrunners,26,0,45,WHL,44,1970-71,35,19
24,Phoenix Roadrunners,21,0,37,WHL,64,1971-72,36,16
41,Phoenix Roadrunners,42,0,68,WHL,51,1972-73,37,26
12,Phoenix Roadrunners,30,0,49,WHL,48,1973-74,38,19
10,Tulsa Oilers,12,0,19,CHL,25,1974-75,39,7
2,Tucson Mavericks,3,0,3,CHL,2,1975-76,40,0
