pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Vastra Frolunda HC Goteborg,4,0,9,Sweden-2,15,1987-88,16,5
2,Sweden,9,0,13,EJC-A,6,1987-88,16,4
0,Sweden,0,0,2,WJC-A,7,1988-89,17,2
24,Vastra Frolunda HC Goteborg,24,0,36,Sweden-2,30,1988-89,17,12
8,Sweden,3,0,9,EJC-A,6,1988-89,17,6
14,Vastra Frolunda HC Goteborg,21,0,31,Sweden,38,1989-90,18,10
6,Sweden,3,0,6,WJC-A,7,1989-90,18,3
38,Vastra Frolunda HC Goteborg,25,0,39,Sweden,39,1990-91,19,14
8,Sweden,3,0,8,WJC-A,7,1990-91,19,5
0,Sweden,1,0,1,Can-Cup,6,1991-92,20,0
41,Halifax Citadels,26,0,34,AHL,57,1991-92,20,8
42,Halifax Citadels,50,0,82,AHL,76,1992-93,21,32
8,Cornwall Aces,34,0,52,AHL,42,1993-94,22,18
28,Denver Grizzlies,39,0,61,IHL,66,1994-95,23,22
25,Utah Grizzlies,22,0,35,IHL,30,1995-96,24,13
8,Sweden,1,0,2,WC-A,6,1995-96,24,1
0,Sweden,0,0,0,W-Cup,1,1996-97,25,0
8,Sweden,2,0,2,WC-A,11,1996-97,25,0
54,Kentucky Thoroughblades,28,4,38,AHL,37,1997-98,26,10
24,Utah Grizzlies,20,4,26,IHL,21,1997-98,26,6
49,Chicago Wolves,47,16,64,IHL,65,1998-99,27,17
59,Chicago Wolves,21,0,41,IHL,52,1999-00,28,20
81,Chicago Wolves,39,33,72,IHL,66,2000-01,29,33
64,Vastra Frolunda HC Goteborg,32,0,46,Sweden,41,2001-02,30,14
2,Sweden,2,4,5,WC-A,8,2001-02,30,3
59,Vastra Frolunda HC Goteborg,18,0,42,Sweden,49,2002-03,31,24
4,Sweden,5,0,6,WC-A,9,2002-03,31,1
80,Vastra Frolunda HC Goteborg,19,0,36,Sweden,46,2003-04,32,17
2,Sweden,1,2,2,WC-A,9,2003-04,32,1
16,Frolunda HC Goteborg,27,0,41,Sweden,44,2004-05,33,14
53,Frolunda HC Goteborg,38,0,51,Sweden,50,2005-06,34,13
75,Frolunda HC Goteborg,27,0,48,Sweden,51,2006-07,35,21
50,Frolunda HC Goteborg,37,0,49,Sweden,48,2007-08,36,12
22,Frolunda HC Goteborg,21,0,37,Sweden,52,2008-09,37,16
50,Frolunda HC Goteborg,17,0,32,Sweden,54,2009-10,38,15
30,Frolunda HC Goteborg,30,0,44,Sweden,53,2010-11,39,14
