age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,30.0,1,0,2,NHL,3,0,1967-68,1,10,3,,2,0,,PHI,3
28,,0,0,6,0,WHA,18,0,1973-74,2,0,9,,0,16,,CHC,15
30,,0,0,11,3,WHA,17,0,1975-76,0,0,4,,0,41,,NEW,15
31,,0,0,5,-3,WHA,9,0,1976-77,0,0,0,,0,15,,INR,5
