pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Thayer Academy,0,0,0,High-MA,2,1985-86,15,0
0,Thayer Academy,32,0,57,High-MA,25,1986-87,16,25
0,Thayer Academy,38,0,68,High-MA,28,1987-88,17,30
0,Thayer Academy,38,0,73,High-MA,25,1988-89,18,35
2,United States,3,0,4,WJC-A,7,1988-89,18,1
52,Boston University Terriers,33,0,58,H-East,41,1989-90,19,25
4,United States,2,0,7,WJC-A,7,1989-90,19,5
82,Boston University Terriers,37,0,68,H-East,38,1990-91,20,31
4,United States,5,0,7,WEC-A,10,1990-91,20,2
8,United States,2,0,3,WC-A,6,1992-93,22,1
10,HC Fassa Canazei,16,0,38,Euroliga,14,1994-95,24,22
0,HC Fassa Canazei,1,0,6,EuroHL,2,1994-95,24,5
6,United States,4,0,6,W-Cup,7,1996-97,26,2
4,United States,1,0,1,Olympics,4,1997-98,27,0
0,United States,2,4,4,Olympics,6,2001-02,31,2
0,United States,1,-5,1,W-Cup,5,2004-05,34,0
