year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,16,6,0,5,0,Slovakia,11,HK Dragon Presov,11
1996-97,17,29,105,30,0,Slovak-Jr.,45,HC Kosice Jr.,59
1996-97,17,1,6,0,0,EJC-A,5,Slovakia,1
1997-98,18,19,41,15,0,Slovakia,29,HC Kosice,34
1998-99,19,71,148,55,55,QMJHL,63,Halifax Mooseheads,126
1998-99,19,4,6,3,0,WJC-A,6,Slovakia,7
1999-00,20,23,67,28,3,AHL,69,Worcester IceCats,51
2000-01,21,6,36,14,11,AHL,20,Worcester IceCats,20
2000-01,21,2,6,1,1,WC-A,7,Slovakia,3
2001-02,22,1,6,3,-1,WC-A,6,Slovakia,4
2002-03,23,2,0,1,0,Slovakia,1,HC Kosice,3
2002-03,23,4,10,4,5,WC-A,9,Slovakia,8
2004-05,25,1,0,0,-4,W-Cup,4,Slovakia,1
2004-05,25,9,40,7,0,Slovakia,18,HC Kosice,16
2004-05,25,4,22,4,0,Sweden,19,Mora IK,8
2008-09,29,5,103,14,0,KHL,45,Severstal Cherepovets,19
2008-09,29,1,2,2,0,WC-A,6,Slovakia,3
2009-10,30,9,36,14,0,KHL,44,Severstal Cherepovets,23
2010-11,31,12,107,17,0,Slovakia,24,HK SKP Poprad,29
2010-11,31,12,46,12,0,Sweden,25,MODO Hockey Ornskoldsvik,24
2010-11,31,3,4,2,4,WC-A,4,Slovakia,5
2011-12,32,8,67,17,0,KHL,42,2 Teams,25
2011-12,32,7,59,12,0,KHL,30,Lev Poprad,19
2011-12,32,1,8,5,0,KHL,12,Dynamo Minsk,6
2012-13,33,7,32,15,0,Sweden,49,MODO Hockey Ornskoldsvik,22
