league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,69,1,20,0,23,0,,CHC,[],0,11,11,0,12,0,1973-74,,1,27,0,0
WHA,69,0,21,160,56,0,,CHC,[],16.9,22,29,8,27,0,1974-75,,5,19,0,0
WHA,60,0,22,99,29,0,,TOT,[],17.2,12,12,-18,17,0,1975-76,,5,41,0,0
WHA,41,0,22,78,21,0,,DOT,[],14.1,8,10,-18,11,0,1975-76,,3,10,0,0
WHA,19,0,22,21,8,0,,INR,[],28.6,4,2,0,6,0,1975-76,,2,31,0,0
WHA,57,0,23,122,23,0,,INR,[],12.3,13,8,-13,15,0,1976-77,,2,8,0,0
