pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Falconbridge Falcons,3,0,6,NOJHA,8,1941-42,18,3
9,Sudbury Open Pit Miners,4,0,8,NOHA,8,1944-45,21,4
76,Oakland Oaks,11,0,22,PCHL,40,1945-46,22,11
55,Los Angeles Monarchs,39,0,94,PCHL,54,1946-47,23,55
95,Los Angeles Monarchs,38,0,80,PCHL,57,1947-48,24,42
32,Los Angeles Monarchs,35,0,77,PCHL,70,1948-49,25,42
12,Pittsburgh Hornets,8,0,33,AHL,64,1949-50,26,25
20,Pittsburgh Hornets,28,0,51,AHL,67,1950-51,27,23
16,Pittsburgh Hornets,40,0,62,AHL,68,1951-52,28,22
4,Pittsburgh Hornets,21,0,35,AHL,29,1952-53,29,14
8,Pittsburgh Hornets,36,0,61,AHL,67,1953-54,30,25
10,Pittsburgh Hornets,20,0,39,AHL,57,1954-55,31,19
