pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Falconbridge Falcons,0,0,0,NOJHA,2,1941-42,18,0
0,Sudbury Open Pit Miners,2,0,3,NOHA,3,1944-45,21,1
0,Oakland Oaks,0,0,1,PCHL,2,1945-46,22,1
2,Los Angeles Monarchs,4,0,16,PCHL,11,1946-47,23,12
0,Los Angeles Monarchs,0,0,1,PCHL,4,1947-48,24,1
0,Los Angeles Monarchs,2,0,7,PCHL,7,1948-49,25,5
0,Pittsburgh Hornets,5,0,14,AHL,13,1950-51,27,9
2,Pittsburgh Hornets,6,0,9,AHL,11,1951-52,28,3
14,Pittsburgh Hornets,3,0,5,AHL,6,1952-53,29,2
2,Pittsburgh Hornets,1,0,1,AHL,5,1953-54,30,0
2,Pittsburgh Hornets,2,0,2,AHL,7,1954-55,31,0
