game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,-3,1,0,24,,3,0,1967-68,0,0,0,0,PHI,,15,,NHL
0,0.0,0,3,0,25,,4,1,1968-69,1,0,0,0,PHI,,20,,NHL
0,0.0,-1,1,0,27,,2,0,1970-71,0,0,0,0,PHI,,4,,NHL
1,11.5,0,26,1,29,,11,3,1972-73,6,0,3,2,PHI,,16,,NHL
1,23.8,5,21,2,30,,14,6,1973-74,11,1,5,2,PHI,SC,43,,NHL
2,21.7,11,23,0,31,,0,5,1974-75,10,0,5,5,PHI,SC,33,,NHL
0,15.8,0,19,1,32,,0,4,1975-76,7,0,3,2,PHI,,43,,NHL
0,12.5,1,8,0,33,,9,0,1976-77,1,0,1,1,PHI,,22,,NHL
0,0.0,0,3,0,34,,4,0,1977-78,0,0,0,0,PHI,,7,,NHL
