pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,United States,1,0,3,WJC-A,5,1978-79,18,2
14,University of Minnesota,15,0,25,WCHA,23,1979-80,19,10
2,United States,2,0,4,WJC-A,4,1979-80,19,2
30,University of Minnesota,47,0,86,WCHA,44,1980-81,20,39
20,University of Minnesota,20,0,45,WCHA,35,1981-82,21,25
6,United States,1,0,2,WEC-A,7,1981-82,21,1
34,University of Minnesota,47,0,82,WCHA,42,1982-83,22,35
0,Hershey Bears,1,0,1,AHL,1,1982-83,22,0
11,Hershey Bears,12,0,28,AHL,31,1983-84,23,16
4,United States,2,0,4,Can-Cup,6,1984-85,24,2
8,Binghamton Whalers,11,0,17,AHL,13,1984-85,24,6
10,United States,1,0,9,WEC-A,10,1985-86,25,8
13,2 Teams,6,0,19,AHL,21,1985-86,25,13
2,Binghamton Whalers,3,0,8,AHL,7,1985-86,25,5
11,New Haven Nighthawks,3,0,11,AHL,14,1985-86,25,8
8,United States,4,0,8,WEC-A,10,1986-87,26,4
0,New Haven Nighthawks,0,0,0,AHL,3,1987-88,27,0
29,HC Merano,56,0,94,Italy,38,1988-89,28,38
4,Moncton Hawks,7,0,11,AHL,13,1989-90,29,4
16,Moncton Hawks,14,0,32,AHL,36,1990-91,30,18
4,Moncton Hawks,1,0,2,AHL,2,1992-93,32,1
2,Moncton Hawks,1,0,1,AHL,3,1993-94,33,0
