power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
1,8,5,0,NHL,1983-84,23,2,WSH,,3,7,-1,0,9,,,22.2,1
0,3,2,0,NHL,1986-87,26,1,LAK,,1,0,0,0,3,,,33.3,1
0,3,0,0,NHL,1992-93,32,0,WIN,,0,0,-1,0,0,,,0,0
