assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,St. Catharines Teepees,1,1961-62,6,2,6,18,0,OHA-Jr.
1,New Haven Blades,0,1963-64,5,1,0,20,0,EHL
0,Minneapolis Bruins,2,1964-65,5,2,13,21,0,CPHL
2,Memphis Wings,0,1966-67,7,2,6,23,0,CPHL
3,Springfield Kings,0,1969-70,12,3,51,26,0,AHL
