pim,team,assists,plus_minus,points,league,games_played,year,age,goals
38,Regina Pats,4,0,6,WCJHL,31,1952-53,16,2
99,Regina Pats,5,0,12,WCJHL,35,1953-54,17,7
156,Regina Pats,16,0,26,WCJHL,38,1954-55,18,10
104,Regina Pats,18,0,42,WCJHL,34,1955-56,19,24
76,Hull-Ottawa Canadiens,7,0,19,OHA-Jr.,19,1956-57,20,12
15,Hull-Ottawa Canadiens,6,0,8,QHL,18,1956-57,20,2
41,Hull-Ottawa Canadiens,10,0,15,EOHL,14,1956-57,20,5
107,Montreal Royals,25,0,48,QHL,62,1957-58,21,23
181,Rochester Americans,23,0,37,AHL,67,1958-59,22,14
36,Hershey Bears,8,0,18,AHL,31,1964-65,28,10
