year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1988-89,15,1,2,1,0,ON-Jr.D,3,Delhi Flames,2
1989-90,16,12,146,10,0,ON-Jr.C,21,Norwich Merchants,22
1989-90,16,0,113,5,0,ON-Jr.B,24,Tillsonburg Titans,5
1990-91,17,2,46,3,0,CJHL,10,Massena Americans,5
1990-91,17,3,139,8,0,OHL,49,Cornwall Royals,11
1991-92,18,13,232,15,0,OHL,61,Cornwall Royals,28
1992-93,19,0,0,0,0,AHL,1,St. John\'s Maple Leafs,0
1992-93,19,18,260,26,0,OHL,59,2 Teams,44
1992-93,19,15,161,12,0,OHL,30,Newmarket Royals,27
1992-93,19,3,99,14,0,OHL,29,Guelph Storm,17
1993-94,20,5,153,12,0,AHL,53,2 Teams,17
1993-94,20,4,124,10,0,AHL,44,St. John\'s Maple Leafs,14
1993-94,20,1,29,2,0,AHL,9,Springfield Indians,3
1994-95,21,2,239,13,0,AHL,53,St. John\'s Maple Leafs,15
1995-96,22,3,240,17,0,AHL,68,Binghamton Rangers,20
1996-97,23,8,133,11,0,AHL,38,Binghamton Rangers,19
1997-98,24,2,45,0,-2,AHL,15,Hartford Wolf Pack,2
1997-98,24,1,4,1,3,IHL,3,Indianapolis Ice,2
1998-99,25,3,130,10,-11,IHL,34,Indianapolis Ice,13
1998-99,25,4,119,1,-12,AHL,37,Portland Pirates,5
2002-03,29,0,5,1,1,AHL,4,Norfolk Admirals,1
2004-05,31,4,67,7,1,AHL,23,Wilkes-Barre Penguins,11
2006-07,33,0,39,0,0,Finland,15,Jokerit Helsinki,0
2006-07,33,0,29,3,1,CHL,9,New Mexico Scorpions,3
