pim,team,assists,plus_minus,points,league,games_played,year,age,goals
30,Hawkesbury Hawks,10,0,18,ON-Jr.A,48,1989-90,16,8
49,Hawkesbury Hawks,45,0,72,ON-Jr.A,54,1990-91,17,27
0,Sudbury Wolves,2,0,2,OHL,2,1990-91,17,0
22,Sudbury Wolves,54,0,85,OHL,66,1991-92,18,31
56,Sudbury Wolves,62,0,106,OHL,66,1992-93,19,44
61,Salt Lake Golden Eagles,35,-17,58,IHL,76,1993-94,20,23
65,Denver Grizzlies,18,6,31,IHL,59,1994-95,21,13
33,Worcester IceCats,15,1,26,AHL,51,1995-96,22,11
10,Utah Grizzlies,8,-10,12,IHL,17,1996-97,23,4
2,Detroit Vipers,1,-1,1,IHL,10,1997-98,24,0
40,Hartford Wolf Pack,30,15,46,AHL,54,1997-98,24,16
73,Hartford Wolf Pack,51,16,80,AHL,59,1998-99,25,29
101,Hartford Wolf Pack,54,12,82,AHL,77,1999-00,26,28
73,Hartford Wolf Pack,69,19,101,AHL,75,2000-01,27,32
62,SC Bern,36,0,53,Swiss,44,2001-02,28,17
4,Manchester Monarchs,0,0,3,AHL,2,2002-03,29,3
22,2 Teams,10,0,17,Swiss,12,2004-05,31,7
18,HC Geneve-Servette,7,0,13,Swiss,9,2004-05,31,6
4,SC Rapperswil-Jona,3,0,4,Swiss,3,2004-05,31,1
21,Peoria Rivermen,19,7,36,AHL,46,2009-10,36,17
