assists,team,goals,year,games_played,points,pim,age,plus_minus,league
21,Sudbury Wolves,7,1975-76,53,28,117,18,0,OMJHL
56,Sudbury Wolves,30,1976-77,62,86,140,19,0,OMJHL
2,Canada,6,1976-77,7,8,2,19,0,WJC-A
44,Sudbury Wolves,44,1977-78,68,88,156,20,0,OMJHL
4,Dallas Black Hawks,3,1978-79,6,7,6,21,0,CHL
