average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,11,1,0,NHL,18,6,6,4,21,4,0,0,1,1982-83,DET,4,7,[],19.0,,31
,4,0,0,NHL,19,4,6,2,8,0,0,0,0,1983-84,DET,0,4,[],0.0,,15
,61,5,2,NHL,20,27,30,45,142,22,2,1,7,1984-85,PHI,26,35,[],18.3,,0
,54,6,0,NHL,21,28,34,24,182,19,2,0,5,1985-86,PHI,21,33,[],11.5,,78
,49,2,3,NHL,22,19,38,1,98,11,5,0,11,1986-87,PHI,19,30,[],19.4,,77
,76,2,2,NHL,23,26,58,25,184,22,6,3,17,1987-88,PHI,30,46,"[{'link': '/awards/voting-1988.html#selke', 'name': 'Selke-24'}]",16.3,,72
,37,2,0,NHL,24,19,52,4,89,9,0,0,9,1988-89,PHI,9,28,[],10.1,,51
,75,3,2,NHL,25,33,42,2,175,16,7,2,15,1989-90,PHI,25,50,[],14.3,,76
,66,0,0,NHL,26,32,53,-2,170,13,6,0,15,1990-91,PHI,19,47,[],11.2,,77
,60,1,4,NHL,27,25,46,-2,152,14,9,2,6,1991-92,TOT,27,33,[],17.8,,73
,6,0,0,NHL,27,2,8,2,19,2,1,1,0,1991-92,PHI,3,3,[],15.8,,12
,54,1,4,NHL,27,23,38,-4,133,12,8,1,6,1991-92,HAR,24,30,[],18.0,,61
,77,2,3,NHL,28,27,32,-1,151,16,6,3,22,1992-93,TOT,25,52,[],16.6,,77
,67,2,3,NHL,28,23,20,-4,139,16,6,3,16,1992-93,HAR,25,42,[],18.0,,67
,10,0,0,NHL,28,4,12,3,12,0,0,0,6,1992-93,VAN,0,10,[],0.0,,10
,55,3,1,NHL,29,25,30,5,115,12,2,3,12,1993-94,VAN,15,40,[],13.0,,78
,7,2,0,NHL,30,3,2,2,29,3,1,0,0,1994-95,CHI,4,3,[],13.8,,16
,47,7,1,NHL,31,27,36,20,86,12,5,1,1,1995-96,CHI,18,29,[],20.9,,66
,35,1,0,NHL,32,20,12,0,122,6,2,0,7,1996-97,CHI,8,27,[],6.6,,75
,29,3,3,NHL,33,14,25,4,107,7,2,0,3,1997-98,SJS,12,17,[],11.2,,67
14:26,14,1,1,NHL,34,7,18,-3,55,3,0,0,3,1998-99,SJS,4,10,[],7.3,621,43
13:06,2,0,0,NHL,35,1,4,-2,18,0,0,0,1,1999-00,SJS,0,2,[],0.0,249,19
