bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,5.02,0,0,USHL,0,17,0,0,0,0,0,0,63,0,1983-84,Des Moines Buccaneers,0,0,0,0,15,753
0,2,0,3.39,0,0,WCHA,0,18,0,0,0,0,0,0,111,0,1984-85,University of Minnesota,10,0,0,23,34,1964
0,2,0,3.02,0,0,WCHA,0,19,0,0,0,0,0,0,80,0,1985-86,University of Minnesota,6,0,0,20,29,1588
0,3,0,3.14,0,0,WCHA,0,20,0,0,0,0,0,0,99,0,1986-87,University of Minnesota,9,0,1,21,33,1889
0,0,0,3.37,0,0,Nat-Tm,0,21,0,0,0,0,0,0,33,0,1987-88,United States,4,0,1,3,13,588
0,0,0,4.60,0,0,IHL,0,21,0,0,0,0,0,0,65,0,1987-88,Kalamazoo Wings,8,0,4,3,15,847
0,0,0,4.27,0,0,IHL,0,22,0,0,0,0,0,0,69,0,1988-89,Kalamazoo Wings,6,0,0,8,17,970
0,0,0,4.00,0,0,ECHL,0,22,0,0,0,0,0,0,38,0,1988-89,Virginia Lancers,0,0,0,0,10,570
0,0,0,5.10,0,0,ECHL,0,23,0,0,0,0,0,0,85,0,1989-90,Knoxville Cherokees,10,0,1,6,19,1000
0,0,0,5.00,0,0,WEC-A,0,23,0,0,0,0,0,0,17,0,1989-90,United States,2,0,0,2,5,204
0,0,0,5.42,0,0,IHL,0,23,0,0,0,0,0,0,110,0,1989-90,2 Teams,11,0,4,7,23,1218
0,0,0,5.60,0,0,IHL,0,23,0,0,0,0,0,0,92,0,1989-90,Phoenix Roadrunners,10,0,3,5,19,986
0,0,0,4.66,0,0,IHL,0,23,0,0,0,0,0,0,18,0,1989-90,Kalamazoo Wings,1,0,1,2,4,232
0,0,0,2.42,0,0,AHL,0,24,0,0,0,0,0,0,22,0,1990-91,Maine Mariners,4,0,2,3,10,545
0,0,0,5.23,0,0,ECHL,0,24,0,0,0,0,0,0,13,0,1990-91,Knoxville Cherokees,1,0,0,1,3,149
0,0,0,3.69,0,0,IHL,0,24,0,0,0,0,0,0,85,0,1990-91,3 Teams,6,0,0,16,24,1381
0,0,0,3.96,0,0,IHL,0,24,0,0,0,0,0,0,71,0,1990-91,Albany Choppers,6,0,0,11,19,1077
0,0,0,1.88,0,0,IHL,0,24,0,0,0,0,0,0,2,0,1990-91,Kalamazoo Wings,0,0,0,1,1,64
0,0,0,3.00,0,0,IHL,0,24,0,0,0,0,0,0,12,0,1990-91,Peoria Rivermen,0,0,0,4,4,240
0,1,0,4.57,0,0,AHL,0,25,0,0,0,0,0,0,165,0,1991-92,Maine Mariners,23,0,6,11,43,2168
0,0,0,3.47,0,0,AHL,0,26,0,0,0,0,0,0,67,0,1992-93,Providence Bruins,4,0,1,14,19,1159
0,1,0,3.51,0,0,AHL,0,27,0,0,0,0,0,0,76,0,1993-94,Providence Bruins,11,0,4,7,24,1298
0,0,0,3.12,0,268,AHL,0,28,0,238,0,0,0,0,30,.888,1994-95,Providence Bruins,3,0,0,6,10,577
0,0,0,3.66,0,336,AHL,0,29,0,295,0,0,0,0,41,.878,1995-96,Rochester Americans,6,0,1,4,14,672
0,0,0,4.30,0,279,IHL,0,29,0,239,0,0,0,0,40,.857,1995-96,2 Teams,7,0,2,2,13,558
0,0,0,4.08,0,157,IHL,0,29,0,136,0,0,0,0,21,.866,1995-96,Phoenix Roadrunners,5,0,0,1,8,309
0,0,0,4.58,0,122,IHL,0,29,0,103,0,0,0,0,19,.844,1995-96,Fort Wayne Komets,2,0,2,1,5,249
0,1,0,3.47,0,0,WPHL,0,30,0,0,0,0,0,0,113,0,1996-97,Austin Ice Bats,11,0,5,17,33,1955
0,0,0,1.00,0,0,WC-A,0,30,0,0,0,0,0,0,1,0,1996-97,United States,0,0,0,1,1,60
