age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,2,-3,NHL,4,0,1968-69,0,5,0,,0,7,,NYR,2
21,,9.1,0,2,-1,NHL,5,0,1969-70,0,11,1,,1,11,,NYR,3
22,,0.0,0,4,0,NHL,13,0,1970-71,0,41,0,,0,42,,NYR,4
23,,10.8,2,7,5,NHL,0,0,1971-72,1,37,4,,2,21,,NYR,11
24,,8.3,1,5,3,NHL,10,0,1972-73,1,24,2,,1,8,,NYR,7
25,,13.3,2,8,0,NHL,13,0,1973-74,1,30,4,,2,38,,NYR,12
26,,10.0,1,4,4,NHL,3,0,1974-75,0,10,1,,0,2,,NYR,5
27,,9.1,1,8,-3,NHL,11,0,1975-76,0,33,3,,1,14,,BOS,11
28,,4.4,2,10,0,NHL,0,0,1976-77,0,45,2,,0,4,,BOS,12
29,,28.1,5,11,13,NHL,0,0,1977-78,0,32,9,,0,14,,BOS,20
30,,4.5,1,4,3,NHL,11,0,1978-79,1,22,1,,0,8,,BOS,5
31,,10.0,3,6,1,NHL,10,0,1979-80,0,30,3,,0,4,,BOS,9
32,,12.5,0,3,-1,NHL,3,0,1980-81,0,8,1,,1,11,,BOS,4
33,,5.9,1,4,2,NHL,11,0,1981-82,1,17,1,,0,4,,BOS,5
34,,10.7,2,9,9,NHL,16,0,1982-83,1,28,3,,1,18,,BOS,12
35,,0.0,0,3,0,NHL,3,0,1983-84,0,5,0,,0,0,,DET,3
36,,0.0,0,0,-8,NHL,3,0,1984-85,0,5,0,,0,11,,DET,0
