year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,16,0,16,6,0,Sweden-2,22,Pitea HC,6
1993-94,17,7,66,10,0,Sweden-2,28,Pitea HC,17
1993-94,17,0,2,2,0,WJC-A,7,Sweden,2
1993-94,17,0,8,6,0,EJC-A,5,Sweden,6
1994-95,18,6,34,10,0,Sweden,34,Lulea HF,16
1994-95,18,1,4,0,0,WJC-A,7,Sweden,1
1995-96,19,4,26,10,0,Sweden,38,Lulea HF,14
1995-96,19,0,32,5,0,WJC-A,7,Sweden,5
1996-97,20,7,38,9,0,Sweden,47,Lulea HF,16
1996-97,20,0,0,3,0,EuroHL,6,Lulea HF,3
1996-97,20,2,12,1,0,WC-A,11,Sweden,3
1997-98,21,0,4,1,0,Olympics,4,Sweden,1
1997-98,21,2,8,1,0,WC-A,10,Sweden,3
2000-01,24,2,12,3,1,WC-A,9,Sweden,5
2001-02,25,0,2,2,1,Olympics,4,Sweden,2
2004-05,28,1,0,0,-3,W-Cup,4,Sweden,1
2004-05,28,1,4,0,0,Sweden,2,Lulea HF,1
2005-06,29,0,2,2,2,Olympics,6,Sweden,2
2009-10,33,1,2,0,4,Olympics,4,Sweden,1
