giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,77,0,21,0,0,172,30,0,8,,VAN,0,0,"[{'link': '/awards/voting-1998.html#calder', 'name': 'Calder-2'}]",4.1,6,23,3,7,0,0,1997-98,0,,1,76,4,11
0,NHL,74,1,22,0,0,129,35,0,15,1929,VAN,0,0,[],7.0,6,26,-19,9,0,1,1998-99,0,26:04,2,83,0,11
0,NHL,42,1,23,0,0,63,20,0,9,1163,VAN,0,0,[],6.3,1,16,6,4,0,1,1999-00,0,27:41,2,24,0,7
0,NHL,65,4,24,0,0,136,28,0,8,1625,VAN,0,0,[],5.9,6,20,-16,8,0,1,2000-01,0,25:00,1,46,3,9
0,NHL,81,3,25,0,0,193,36,0,11,2048,VAN,0,0,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-14'}, {'link': '/awards/voting-2002.html#norris', 'name': 'Norris-10'}]",5.2,5,26,16,10,0,1,2001-02,0,25:17,4,56,0,15
0,NHL,59,0,26,0,0,100,29,0,20,1498,VAN,0,0,[],2.0,2,27,1,2,0,0,2002-03,0,25:23,0,42,1,6
0,NHL,82,3,27,0,0,129,34,0,4,2115,VAN,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-15'}, {'link': '/awards/voting-2004.html#norris', 'name': 'Norris-14'}]",10.9,9,20,14,14,0,0,2003-04,0,25:47,5,73,0,16
0,NHL,78,2,29,0,0,183,33,0,7,2002,VAN,0,0,[],7.1,4,20,-6,13,0,1,2005-06,0,25:40,8,92,2,11
0,NHL,77,2,30,0,0,170,31,0,9,1909,VAN,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-28'}]",6.5,5,20,-3,11,0,0,2006-07,0,24:47,6,80,0,11
34,NHL,53,2,31,0,257,128,24,64,7,1260,VAN,8,0,[],7.0,5,15,-1,9,0,0,2007-08,96,23:46,4,79,0,8
56,NHL,82,1,32,0,276,131,25,108,5,1769,VAN,34,0,[],4.6,3,19,14,6,0,0,2008-09,150,21:34,3,105,1,13
35,NHL,67,0,33,0,140,71,13,106,1,1529,TBL,21,0,[],0.0,0,13,-8,0,0,0,2009-10,114,22:49,0,59,0,12
34,NHL,72,0,34,0,102,39,5,135,1,1348,TBL,17,0,[],0.0,0,5,-7,0,0,0,2010-11,136,18:43,0,70,0,4
