year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,16,4,2,5,0,Exhib.,5,Moscow 17,9
2003-04,17,15,102,16,0,Russia-2,42,THK Tver,31
2003-04,17,0,2,0,0,Russia,1,Dynamo Moscow,0
2003-04,17,2,2,5,0,WJ18-A,6,Russia,7
2004-05,18,32,64,43,30,QMJHL,65,Quebec Remparts,75
2005-06,19,61,101,91,53,QMJHL,62,Quebec Remparts,152
2005-06,19,1,4,3,0,WJC-A,6,Russia,4
2006-07,20,6,26,12,3,AHL,11,Milwaukee Admirals,18
2006-07,20,2,6,0,0,WC-A,9,Russia,2
2007-08,21,0,2,3,3,WC-A,6,Russia,3
2008-09,22,22,92,26,0,KHL,52,Salavat Yulayev Ufa,48
2008-09,22,4,10,6,7,WC-A,9,Russia,10
2009-10,23,24,62,39,0,KHL,54,Salavat Yulayev Ufa,63
2009-10,23,1,4,1,1,Olympics,4,Russia,2
2010-11,24,20,83,60,0,KHL,54,Salavat Yulayev Ufa,80
2010-11,24,2,6,5,-1,WC-A,9,Russia,7
2011-12,25,25,64,38,0,KHL,50,Salavat Yulayev Ufa,63
2012-13,26,22,86,46,0,KHL,48,CSKA Moscow,68
2012-13,26,5,4,5,4,WC-A,8,Russia,10
2013-14,27,4,24,3,1,Spengler Cup,4,CSKA Moskva,7
2013-14,27,9,75,25,19,KHL,34,CSKA Moskva,34
2013-14,27,5,8,3,0,Internationa,8,Russia (all),8
2013-14,27,3,4,3,4,OG,5,Russia,6
2013-14,27,2,4,0,-1,EHT,3,Russia,2
2014-15,28,2,4,2,0,Internationa,3,Russia (all),4
2014-15,28,2,4,2,2,EHT,3,Russia,4
2014-15,28,24,143,47,37,KHL,46,CSKA Moskva,71
2015-16,29,2,16,3,4,EHT,3,Russia,5
2015-16,29,23,73,42,28,KHL,53,CSKA Moskva,65
2015-16,29,2,16,3,4,Internationa,3,Russia (all),5
