year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1932-33,22,1,4,1,0,TMHL,4,Toronto Bell Telephone,2
1934-35,24,2,6,0,0,TIHL,4,Toronto British Consols,2
1934-35,24,0,0,2,0,OHA-Sr.,2,Oakville Villans,2
1935-36,25,1,2,0,0,OHA-Sr.,2,Oakville Villans,1
1935-36,25,0,26,1,0,TMHL,5,Toronto British Consols,1
1938-39,28,5,8,6,0,QPHL,11,Valleyfield Braves,11
1939-40,29,1,19,7,0,AHA,9,Omaha Knights,8
1941-42,31,3,7,4,0,AHA,5,Fort Worth Rangers,7
1942-43,32,7,8,9,0,OHA-Sr.,10,Toronto Navy,16
1945-46,35,5,2,4,0,USHL,13,Tulsa Oilers,9
1946-47,36,3,0,3,0,OHA-Sr.,7,Hamilton Tigers,6
1946-47,36,5,6,3,0,Al-Cup,9,Hamilton Tigers,8
1947-48,37,0,6,2,0,OHA-Sr.,10,Hamilton Tigers,2
1947-48,37,0,0,1,0,Al-Cup,6,Hamilton Tigers,1
