year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1962-63,16,22,47,20,0,SJHL,47,Moose Jaw Canucks,42
1963-64,17,37,124,60,0,SJHL,61,Moose Jaw Canucks,97
1965-66,19,16,36,14,0,WCHA,32,University of Denver,30
1966-67,20,24,35,28,0,WCHA,30,University of Denver,52
1967-68,21,21,25,36,0,WCHA,34,University of Denver,57
1968-69,22,32,77,44,0,CHL,68,Dallas Black Hawks,76
1969-70,23,6,27,9,0,CHL,11,Dallas Black Hawks,15
1970-71,24,11,32,13,0,WHL,29,Seattle Totems,24
1971-72,25,0,0,0,0,WHL,4,Seattle Totems,0
1971-72,25,16,37,34,0,AHL,66,2 Teams,50
1971-72,25,4,2,8,0,AHL,13,Rochester Americans,12
1971-72,25,12,35,26,0,AHL,53,Providence Reds,38
1975-76,29,0,0,1,0,NAPro,5,Mohawk Valley Comets,1
