age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
26,,0,2,8,0,WHA,9,0,1972-73,1,0,3,,1,13,,CLC,11
27,,0,0,1,0,WHA,5,0,1973-74,0,0,0,,0,0,,CLC,1
