goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
4.3,0,NHL,20,BOS,1163,21,5,88,0,51,0,7.25,4,1,9,0,0,0,0,.914,2005-06,590,2.63,6,[],539
1.4,0,NHL,18,BOS,894,22,9,132,0,63,0,-15.43,1,0,3,0,0,0,0,.875,2006-07,502,4.23,2,[],439
1.4,4,NHL,23,STL,1202,23,10,134,0,69,17,-17.58,5,0,6,0,.353,0,6,.878,2007-08,566,3.44,2,[],497
