year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1996-97,16,31,85,48,0,AMHL,26,Calgary Blazers,79
1997-98,17,17,69,12,0,WHL,62,Edmonton Ice,29
1997-98,17,0,15,1,0,U-18,3,Canada,1
1998-99,18,12,119,20,0,WHL,71,Kootenay Ice,32
1999-00,19,23,135,20,2,WHL,64,2 Teams,43
1999-00,19,2,12,2,0,WHL,6,Kootenay Ice,4
1999-00,19,21,123,18,2,WHL,58,Red Deer Rebels,39
2000-01,20,55,202,46,46,WHL,69,Red Deer Rebels,101
2001-02,21,6,43,7,-7,AHL,34,Houston Aeros,13
2002-03,22,13,137,16,-2,AHL,57,Houston Aeros,29
2003-04,23,25,147,16,0,AHL,72,Houston Aeros,41
2004-05,24,13,158,17,-12,AHL,76,Houston Aeros,30
2006-07,26,21,101,18,3,AHL,49,2 Teams,39
2006-07,26,10,61,11,6,AHL,26,Chicago Wolves,21
2006-07,26,11,40,7,-3,AHL,23,Springfield Falcons,18
2007-08,27,23,110,33,-15,AHL,62,Norfolk Admirals,56
2008-09,28,2,28,1,0,KHL,16,Amur Khabarovsk,3
2008-09,28,2,53,1,0,Sweden,18,Brynas IF Gavle,3
2009-10,29,13,132,25,-6,AHL,63,Portland Pirates,38
2010-11,30,5,102,10,0,Germany,37,Augsburger Panther,15
2010-11,30,2,33,2,0,Slovakia,5,HK SKP Poprad,4
