goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.1,0,NHL,1,HAR,60,24,1,0,0,6,0,0,0,0,0,0,0,0,0,.833,1987-88,36,6.00,0,[],30
7.4,0,NHL,44,HAR,2635,25,18,91,3,133,0,12.56,4,4,22,3,0,0,0,.890,1988-89,1207,3.03,0,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1989.html#calder', 'name': 'Calder-4'}, {'link': '/awards/voting-1989.html#vezina', 'name': 'Vezina-11'}]",1074
5.1,0,NHL,46,HAR,2703,26,19,113,1,161,0,-18.00,7,1,19,1,0,0,0,.866,1989-90,1203,3.57,4,[],1042
5.6,0,NHL,52,HAR,2950,27,22,112,4,164,0,-17.65,7,1,21,4,0,0,0,.872,1990-91,1284,3.34,6,[],1120
4.6,0,NHL,35,HAR,1995,28,19,106,1,111,0,-5.87,6,2,9,1,0,0,0,.882,1991-92,940,3.34,2,[],829
5.2,0,NHL,64,OTT,3388,29,0,125,0,0,0,-50.09,3,0,8,0,0,0,0,.856,1992-93,1737,4.43,8,[],1487
0.3,0,NHL,3,NJD,130,30,3,0,0,6,0,0,0,0,0,0,0,0,0,.891,1993-94,55,2.77,0,[],49
0.0,0,NHL,1,NJD,20,34,0,0,0,1,0,0,0,0,0,0,0,0,0,.875,1997-98,8,3.00,0,[],7
