average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,21,1,0,0,1,0,0,0,0,1979-80,MTL,0,1,[],0.0,,2
,39,2,0,NHL,22,19,74,5,101,12,3,0,5,1980-81,MTL,15,24,[],14.9,,61
,88,5,0,NHL,23,42,88,48,218,26,10,0,10,1981-82,MTL,36,52,"[{'link': '/awards/voting-1982.html#selke', 'name': 'Selke-13'}]",16.5,,78
,50,3,0,NHL,24,24,63,-6,154,23,1,0,2,1982-83,MTL,24,26,[],15.6,,78
,65,5,2,NHL,25,27,64,-3,165,12,6,3,15,1983-84,TOT,20,45,[],12.1,,71
,10,0,0,NHL,25,3,4,-5,14,1,2,0,4,1983-84,MTL,3,7,[],21.4,,9
,55,5,2,NHL,25,24,60,2,151,11,4,3,11,1983-84,MNS,17,38,[],11.3,,62
,58,3,0,NHL,26,22,90,-3,167,16,4,2,14,1984-85,MNS,20,38,"[{'link': '/awards/voting-1985.html#selke', 'name': 'Selke-15'}]",12.0,,78
,58,2,2,NHL,27,23,100,-11,169,19,5,1,8,1985-86,MNS,26,32,[],15.4,,79
,45,3,1,NHL,28,24,56,-15,126,14,1,1,4,1986-87,MNS,16,29,[],12.7,,78
,28,1,1,NHL,29,17,95,-19,75,9,1,0,0,1987-88,TOT,11,17,[],14.7,,72
,19,0,1,NHL,29,11,74,-9,49,7,0,0,0,1987-88,MNS,8,11,[],16.3,,46
,9,1,0,NHL,29,6,21,-10,26,2,1,0,0,1987-88,EDM,3,6,[],11.5,,26
,39,1,2,NHL,30,25,111,10,112,12,0,0,0,1988-89,TOT,14,25,[],12.5,,71
,26,1,1,NHL,30,15,47,9,74,10,0,0,0,1988-89,EDM,11,15,[],14.9,,46
,13,0,1,NHL,30,10,64,1,38,2,0,0,0,1988-89,PHI,3,10,[],7.9,,25
,27,0,2,NHL,31,14,80,-2,94,11,0,0,0,1989-90,PHI,13,14,"[{'link': '/awards/voting-1990.html#selke', 'name': 'Selke-29'}]",13.8,,69
,37,1,1,NHL,32,18,131,-9,120,11,2,0,5,1990-91,PHI,14,23,"[{'link': '/awards/voting-1991.html#selke', 'name': 'Selke-19'}]",11.7,,76
,17,3,0,NHL,33,10,98,-4,79,7,0,0,0,1991-92,PHI,7,10,[],8.9,,50
,23,0,0,NHL,34,14,51,-10,74,8,0,1,0,1992-93,PHI,8,15,[],10.8,,83
,9,0,0,NHL,35,5,71,-5,35,2,0,2,0,1993-94,TOT,2,7,[],5.7,,77
,0,0,0,NHL,35,0,21,-4,2,0,0,0,0,1993-94,WSH,0,0,[],0.0,,6
,9,0,0,NHL,35,5,50,-1,33,2,0,2,0,1993-94,NYI,2,7,[],6.1,,71
