pim,team,assists,plus_minus,points,league,games_played,year,age,goals
34,U. of Alaska-Fairbanks,21,0,36,GWHC,25,1985-86,19,15
84,U. of Alaska-Fairbanks,19,0,30,GWHC,17,1986-87,20,11
58,Seattle Thunderbirds,25,0,33,WHL,28,1986-87,20,8
0,Fort Wayne Komets,6,0,8,IHL,12,1986-87,20,2
22,Kalamazoo Wings,6,0,7,IHL,19,1987-88,21,1
4,Minnesota North Stars,1,0,1,Fr-Tour,1,1990-91,24,0
0,Kalamazoo Wings,1,0,2,IHL,3,1990-91,24,1
9,Baltimore Skipjacks,3,0,5,AHL,5,1991-92,25,2
18,Atlanta Knights,2,0,2,IHL,6,1992-93,26,0
4,United States,3,0,3,WC-A,8,1993-94,27,0
0,United States,0,0,0,W-Cup,1,1996-97,30,0
