average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,27,2,0,NHL,19,9,59,-6,65,10,5,0,3,1982-83,BUF,15,12,[],23.1,,36
,43,1,0,NHL,20,16,52,-3,142,11,5,0,11,1983-84,BUF,16,27,[],11.3,,71
,46,1,0,NHL,21,17,63,-7,169,17,5,0,7,1984-85,BUF,22,24,[],13.0,,71
,51,2,1,NHL,22,18,120,4,151,15,4,0,13,1985-86,BUF,20,31,[],13.2,,71
,27,1,0,NHL,23,15,122,-16,131,11,0,1,0,1986-87,BUF,11,16,[],8.4,,73
,19,1,2,NHL,24,12,79,-7,92,2,1,0,2,1987-88,TOT,5,14,[],5.4,,60
,2,1,1,NHL,24,1,38,-2,20,0,0,0,0,1987-88,BUF,1,1,[],5.0,,20
,17,0,1,NHL,24,11,41,-5,72,2,1,0,2,1987-88,NYR,4,13,[],5.6,,40
,0,0,0,NHL,25,0,2,0,0,0,0,0,0,1988-89,NYR,0,0,[],0,,1
,25,2,1,NHL,27,12,107,-8,128,11,0,0,1,1990-91,HAR,12,13,[],9.4,,70
,3,0,0,NHL,28,3,19,-4,20,0,0,0,0,1991-92,HAR,0,3,[],0.0,,17
