year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,17,8,14,9,8,QMJHL,20,Moncton Wildcats,17
2004-05,18,0,0,0,0,QMJHL,2,Moncton Wildcats,0
2005-06,19,15,22,11,10,QMJHL,21,Moncton Wildcats,26
2005-06,19,1,6,3,0,M-Cup,5,Moncton Wildcats,4
2006-07,20,3,2,1,-1,AHL,12,Providence Bruins,4
2007-08,21,7,6,3,5,AHL,10,Providence Bruins,10
2009-10,23,2,4,1,0,KHL,9,Dynamo Riga,3
2010-11,24,1,8,2,0,KHL,11,Dynamo Riga,3
2011-12,25,1,0,4,0,KHL,7,Dynamo Riga,5
2012-13,26,2,2,1,0,KHL,8,Dynamo Riga,3
