giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,71,0,20,0,0,80,11,0,0,,PIT,0,0,[],5.0,3,7,-3,4,0,0,1993-94,0,,1,27,0,7
0,NHL,14,0,21,0,0,13,4,0,1,,PIT,0,0,[],15.4,2,2,0,2,0,0,1994-95,0,,0,2,0,1
0,NHL,76,5,22,0,0,144,55,0,4,,TOT,0,0,[],15.3,18,33,20,22,0,0,1995-96,0,,4,42,0,29
0,NHL,66,4,22,0,0,125,52,0,4,,PIT,0,0,[],15.2,16,33,17,19,0,0,1995-96,0,,3,36,0,29
0,NHL,10,1,22,0,0,19,3,0,0,,VAN,0,0,[],15.8,2,0,3,3,0,0,1995-96,0,,1,6,0,0
0,NHL,78,4,23,0,0,120,41,0,5,,VAN,0,0,[],17.5,17,20,-15,21,0,0,1996-97,0,,4,30,0,15
0,NHL,76,0,24,0,0,106,34,0,3,,VAN,0,0,[],13.2,11,20,5,14,0,1,1997-98,0,,2,56,0,17
0,NHL,80,3,25,0,0,205,66,0,13,1596,VAN,0,0,[],17.6,19,30,-13,36,0,2,1998-99,0,19:57,15,74,1,16
0,NHL,82,3,26,0,0,271,65,0,19,1657,VAN,0,0,[],10.0,19,38,-5,27,0,2,1999-00,0,20:13,6,64,1,18
0,NHL,72,5,27,0,0,277,75,0,16,1371,VAN,0,0,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2001.html#hart', 'name': 'Hart-11'}]",14.8,22,34,-2,41,0,1,2000-01,0,19:03,18,58,0,18
0,NHL,81,6,28,0,0,302,90,0,23,1580,VAN,0,0,"[{'link': '/awards/nhl_all_star.html#2002', 'name': None}, {'link': '/awards/voting-2002.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2002.html#hart', 'name': 'Hart-5'}]",13.2,32,50,22,40,0,0,2001-02,0,19:31,8,50,0,27
0,NHL,82,0,29,0,0,294,104,0,30,1632,VAN,0,0,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-8'}, {'link': '/awards/nhl_all_star.html#2003', 'name': None}, {'link': '/awards/voting-2003.html#byng', 'name': 'Byng-12'}, {'link': '/awards/voting-2003.html#hart', 'name': 'Hart-2'}, {'link': '/awards/pearson.html#2003', 'name': None}]",16.3,24,56,6,48,0,0,2002-03,0,19:54,24,52,0,26
0,NHL,78,6,30,0,0,296,84,0,21,1512,VAN,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2004.html#AS', 'name': 'AS-6'}, {'link': '/awards/nhl_all_star.html#2004', 'name': None}, {'link': '/awards/voting-2004.html#byng', 'name': 'Byng-12'}, {'link': '/awards/voting-2004.html#hart', 'name': 'Hart-5'}, {'link': '/awards/voting-2004.html#selke', 'name': 'Selke-55'}]",11.8,0,49,24,35,0,0,2003-04,0,19:23,5,58,0,28
0,NHL,81,2,32,0,0,264,79,0,29,1496,VAN,0,0,[],12.1,19,47,-19,32,0,0,2005-06,0,18:28,13,66,0,18
0,NHL,82,5,33,0,0,222,60,0,19,1455,VAN,0,0,"[{'link': '/awards/voting-2007.html#byng', 'name': 'Byng-30'}]",10.8,15,36,3,24,0,0,2006-07,0,17:44,9,54,0,17
39,NHL,82,2,34,1,382,237,55,13,13,1425,VAN,40,0.0,[],10.5,16,30,-7,25,0,0,2007-08,24,17:23,9,46,0,17
25,NHL,82,0,35,1,376,215,46,55,6,1409,NYR,46,50.0,[],11.2,16,22,-10,24,1,0,2008-09,28,17:11,8,57,0,16
